ID_robustez,Categoria_real,Categoria_original_guardada,Transformacion,Texto_original,Texto_transformado,Categoria_predicha,Segunda_categoria,Puntuacion_ganadora,Puntuacion_segunda,Margen_decision,Terminos_activos,Longitud_caracteres,Longitud_palabras,Categoria_predicha_base,Margen_base,Terminos_base,Prediccion_estable,Prediccion_correcta,Cambio_margen,Cambio_terminos
505,backend,backend,Espacios irregulares,from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend three years ago i took over the backend of a cross-border proxy purchasing saas called taocarts and. taocarts three years ago taocarts three years ago,from   crawler   chaos   to   official   api:   how   we   rebuilt   our   cross-border   e-commerce   backend   from   crawler   chaos   to   official   api:   how   we   rebuilt   our   cross-border   e-commerce   backend   three   years   ago   i   took   over   the   backend   of   a   cross-border   proxy   purchasing   saas   called   taocarts   and.   taocarts   three   years   ago   taocarts   three   years   ago,backend,frontend,0.7801779317078786,-1.090083571616819,1.8702615033246976,36,424,51,backend,1.8702615033246976,36,True,True,0.0,0
505,backend,backend,Errores tipográficos,from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend three years ago i took over the backend of a cross-border proxy purchasing saas called taocarts and. taocarts three years ago taocarts three years ago,from crawler chaos to ofifcial api: how we rebuilt our crsos-border e-commerce bakcend from crawler chaos to ofifcial api: how we rebuilt our crsos-border e-commerce bakcend three years ago i took over the backend of a crsos-border proxy purchasing saas called taocarts and. tacoarts three years ago taocarts three years ago,backend,datascience,0.23647218090161515,-0.9510547780031139,1.187526958904729,34,324,51,backend,1.8702615033246976,36,True,True,-0.6827345444199686,-2
505,backend,backend,Texto truncado,from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend three years ago i took over the backend of a cross-border proxy purchasing saas called taocarts and. taocarts three years ago taocarts three years ago,from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend from crawler chaos to official api: how we rebuilt our cross-border e-commerce,backend,frontend,0.23050304983228853,-0.8009071931481134,1.031410242980402,16,165,25,backend,1.8702615033246976,36,True,True,-0.8388512603442957,-20
505,backend,backend,Ruido web,from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend three years ago i took over the backend of a cross-border proxy purchasing saas called taocarts and. taocarts three years ago taocarts three years ago,from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend from crawler chaos to official api: how we rebuilt our cross-border e-commerce backend three years ago i took over the backend of a cross-border proxy purchasing saas called taocarts and. taocarts three years ago taocarts three years ago https://example.com #tech 🚀,backend,frontend,0.9409197382361761,-1.1017083491153827,2.042628087351559,38,352,54,backend,1.8702615033246976,36,True,True,0.17236658402686134,2
200,backend,backend,Original,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,backend,datascience,0.24933450504322885,-0.7613804525502059,1.0107149575934349,34,378,57,backend,1.0107149575934349,34,True,True,0.0,0
200,backend,backend,Minúsculas,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,backend,datascience,0.24933450504322885,-0.7613804525502059,1.0107149575934349,34,378,57,backend,1.0107149575934349,34,True,True,0.0,0
200,backend,backend,Mayúsculas,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,FROM RATE CARD TO DATABASE: ENGINEERING UPS SHIPPING RATES INTO A MULTI-CARRIER LOGISTICS PLATFORM PUBLISHED: FALSE FROM RATE CARD TO DATABASE: ENGINEERING UPS SHIPPING RATES INTO A MULTI-CARRIER LOGISTICS PLATFORM PUBLISHED: FALSE HOW I MODELED A STATIC SHIPPING RATE CARD INTO A QUERYABLE DATABASE CAUGHT SCHEMA DESIGN MISTAKES EARLY AND REDUCED 400+ DATABASE CALLS DOWN TO 4.,backend,frontend,0.0006963748487923693,-0.755171084646255,0.7558674594950474,2,378,57,backend,1.0107149575934349,34,True,True,-0.25484749809838747,-32
200,backend,backend,Sin puntuación,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,from rate card to database engineering ups shipping rates into a multi carrier logistics platform published false from rate card to database engineering ups shipping rates into a multi carrier logistics platform published false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400 database calls down to 4,backend,datascience,0.1861267312828283,-0.7959458014733576,0.9820725327561859,36,372,59,backend,1.0107149575934349,34,True,True,-0.028642424837248992,2
200,backend,backend,Espacios irregulares,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,from   rate   card   to   database:   engineering   ups   shipping   rates   into   a   multi-carrier   logistics   platform   published:   false   from   rate   card   to   database:   engineering   ups   shipping   rates   into   a   multi-carrier   logistics   platform   published:   false   how   i   modeled   a   static   shipping   rate   card   into   a   queryable   database   caught   schema   design   mistakes   early   and   reduced   400+   database   calls   down   to   4.,backend,datascience,0.24933450504322885,-0.7613804525502059,1.0107149575934349,34,490,57,backend,1.0107149575934349,34,True,True,0.0,0
200,backend,backend,Errores tipográficos,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,from rate card to database: enigneering ups shipping rates into a mutli-carrier logistics pltaform published: false from rate card to daatbase: engineering ups shpiping rates into a multi-carrier loigstics platform pulbished: false how i modeled a sttaic shipping rate card into a qureyable database caguht schema deisgn mistakes early and reudced 400+ database calls down to 4.,backend,datascience,0.31929430749796717,-0.43459282790948445,0.7538871354074517,27,378,57,backend,1.0107149575934349,34,True,True,-0.2568278221859832,-7
200,backend,backend,Texto truncado,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier,backend,cloud,-0.4292843481774969,-0.4801480560468961,0.0508637078693992,17,195,28,backend,1.0107149575934349,34,True,True,-0.9598512497240357,-17
200,backend,backend,Ruido web,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4.,from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false from rate card to database: engineering ups shipping rates into a multi-carrier logistics platform published: false how i modeled a static shipping rate card into a queryable database caught schema design mistakes early and reduced 400+ database calls down to 4. https://example.com #tech 🚀,backend,datascience,0.43234876684321855,-0.8403844692388025,1.2727332360820212,36,406,60,backend,1.0107149575934349,34,True,True,0.2620182784885863,2
557,backend,backend,Original,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,backend,datascience,0.4932823816097681,-0.9340098564496533,1.4272922380594215,12,230,42,backend,1.4272922380594215,12,True,True,0.0,0
557,backend,backend,Minúsculas,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,backend,datascience,0.4932823816097681,-0.9340098564496533,1.4272922380594215,12,230,42,backend,1.4272922380594215,12,True,True,0.0,0
557,backend,backend,Mayúsculas,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,O BUG DE 16 MINUTOS: QUANDO DADO FALTANDO É UMA CORRIDA CONTRA O RELÓGIO O BUG DE 16 MINUTOS: QUANDO DADO FALTANDO É UMA CORRIDA CONTRA O RELÓGIO SEU SISTEMA ESTÁ PERDENDO DADOS UM CLIENTE ABRIU O CHAMADO CONVICTO. O RELATÓRIO DE.,backend,frontend,-0.2897254717957953,-0.5118734664968108,0.22214799470101548,1,230,42,backend,1.4272922380594215,12,True,True,-1.205144243358406,-11
557,backend,backend,Sin puntuación,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,o bug de 16 minutos quando dado faltando é uma corrida contra o relógio o bug de 16 minutos quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto o relatório de,backend,datascience,0.4932823816097681,-0.9340098564496533,1.4272922380594215,12,226,42,backend,1.4272922380594215,12,True,True,0.0,0
557,backend,backend,Espacios irregulares,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,o   bug   de   16   minutos:   quando   dado   faltando   é   uma   corrida   contra   o   relógio   o   bug   de   16   minutos:   quando   dado   faltando   é   uma   corrida   contra   o   relógio   seu   sistema   está   perdendo   dados   um   cliente   abriu   o   chamado   convicto.   o   relatório   de.,backend,datascience,0.4932823816097681,-0.9340098564496533,1.4272922380594215,12,312,42,backend,1.4272922380594215,12,True,True,0.0,0
557,backend,backend,Errores tipográficos,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,o bug de 16 minutos: qunado dado faltando é uma corrida contra o reólgio o bug de 16 minutos: qunado dado faltando é uma corrida contra o reólgio seu sistema está pedrendo dados um cliente abriu o chmaado convicto. o realtório de.,backend,datascience,0.5279798968808892,-0.9987473601758932,1.5267272570567822,11,230,42,backend,1.4272922380594215,12,True,True,0.09943501899736074,-1
557,backend,backend,Texto truncado,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado,backend,cloud,0.5673105262819368,-0.8869707176986108,1.4542812439805477,8,105,21,backend,1.4272922380594215,12,True,True,0.026989005921126186,-4
557,backend,backend,Ruido web,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de.,o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio o bug de 16 minutos: quando dado faltando é uma corrida contra o relógio seu sistema está perdendo dados um cliente abriu o chamado convicto. o relatório de. https://example.com #tech 🚀,backend,cloud,0.7229143491928248,-1.0151296847243507,1.7380440339171757,14,258,45,backend,1.4272922380594215,12,True,True,0.31075179585775414,2
29,backend,backend,Original,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,backend,cloud,0.4065432872549525,-0.6416884029913386,1.0482316902462911,23,259,35,backend,1.0482316902462911,23,True,True,0.0,0
29,backend,backend,Minúsculas,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,backend,cloud,0.4065432872549525,-0.6416884029913386,1.0482316902462911,23,259,35,backend,1.0482316902462911,23,True,True,0.0,0
29,backend,backend,Mayúsculas,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,DESIGNING A MULTI-TENANT VIDEO PLATFORM SCHEMA IN POSTGRESQL WITH RLS DESIGNING A MULTI-TENANT VIDEO PLATFORM SCHEMA IN POSTGRESQL WITH RLS HOW WE MODEL TENANTS VIDEOS AND ANALYTICS IN POSTGRESQL WITH ROW-LEVEL SECURITY TRANSACTION-SCOPE POSTGRESQL POSTGRESQL,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,259,35,backend,1.0482316902462911,23,False,False,-0.7346051000315528,-23
29,backend,backend,Sin puntuación,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,designing a multi tenant video platform schema in postgresql with rls designing a multi tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row level security transaction scope postgresql postgresql,backend,datascience,0.42836929598197726,-0.964545789684301,1.3929150856662784,30,259,39,backend,1.0482316902462911,23,True,True,0.34468339541998727,7
29,backend,backend,Espacios irregulares,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,designing   a   multi-tenant   video   platform   schema   in   postgresql   with   rls   designing   a   multi-tenant   video   platform   schema   in   postgresql   with   rls   how   we   model   tenants   videos   and   analytics   in   postgresql   with   row-level   security   transaction-scope   postgresql   postgresql,backend,cloud,0.4065432872549525,-0.6416884029913386,1.0482316902462911,23,327,35,backend,1.0482316902462911,23,True,True,0.0,0
29,backend,backend,Errores tipográficos,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,designing a mutli-tenant video platform scehma in postgresql with rls deisgning a multi-tenant video pltaform schema in potsgresql with rls how we model tenants viedos and analytics in potsgresql with row-level seucrity transaction-scope potsgresql postgresql,backend,cloud,0.6256630296757236,-0.9383848890055487,1.5640479186812724,20,259,35,backend,1.0482316902462911,23,True,True,0.5158162284349812,-3
29,backend,backend,Texto truncado,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in,backend,cloud,0.4025279098719562,-0.8728578788666477,1.2753857887386038,14,119,17,backend,1.0482316902462911,23,True,True,0.2271540984923126,-9
29,backend,backend,Ruido web,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql,designing a multi-tenant video platform schema in postgresql with rls designing a multi-tenant video platform schema in postgresql with rls how we model tenants videos and analytics in postgresql with row-level security transaction-scope postgresql postgresql https://example.com #tech 🚀,backend,cloud,0.6027875548868941,-0.70745468653892,1.3102422414258141,25,287,38,backend,1.0482316902462911,23,True,True,0.262010551179523,2
659,backend,backend,Original,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,backend,frontend,-0.3415868860913621,-0.34558169996475274,0.0039948138733906235,48,269,51,backend,0.0039948138733906235,48,True,True,0.0,0
659,backend,backend,Minúsculas,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,backend,frontend,-0.3415868860913621,-0.34558169996475274,0.0039948138733906235,48,269,51,backend,0.0039948138733906235,48,True,True,0.0,0
659,backend,backend,Mayúsculas,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,POSTMAN EXPLAINED: HOW TO USE IT SET UP ENVIRONMENTS AND STRUCTURE A REAL PROJECT POSTMAN EXPLAINED: HOW TO USE IT SET UP ENVIRONMENTS AND STRUCTURE A REAL PROJECT IF YOU VE EVER TESTED AN API BY PASTING A URL INTO YOUR BROWSER AND PRAYING IT WORKS. WE NEED TO. API API,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,269,51,backend,0.0039948138733906235,48,False,False,0.30963177634134775,-48
659,backend,backend,Sin puntuación,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,postman explained how to use it set up environments and structure a real project postman explained how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works we need to api api,backend,frontend,-0.3415868860913621,-0.34558169996475274,0.0039948138733906235,48,265,51,backend,0.0039948138733906235,48,True,True,0.0,0
659,backend,backend,Espacios irregulares,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,postman   explained:   how   to   use   it   set   up   environments   and   structure   a   real   project   postman   explained:   how   to   use   it   set   up   environments   and   structure   a   real   project   if   you   ve   ever   tested   an   api   by   pasting   a   url   into   your   browser   and   praying   it   works.   we   need   to.   api   api,backend,frontend,-0.3415868860913621,-0.34558169996475274,0.0039948138733906235,48,369,51,backend,0.0039948138733906235,48,True,True,0.0,0
659,backend,backend,Errores tipográficos,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,postman exlpained: how to use it set up environments and sturcture a real project potsman explained: how to use it set up enivronments and structure a real prjoect if you ve ever tested an api by patsing a url into your browser and pryaing it works. we need to. api api,frontend,backend,-0.29724070407687475,-0.365156915869215,0.06791621179234025,48,269,51,backend,0.0039948138733906235,48,False,False,0.06392139791894963,0
659,backend,backend,Texto truncado,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure,frontend,backend,-0.056514943963939634,-0.44059776953931323,0.3840828255753736,21,148,25,backend,0.0039948138733906235,48,False,False,0.380088011701983,-27
659,backend,backend,Ruido web,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api,postman explained: how to use it set up environments and structure a real project postman explained: how to use it set up environments and structure a real project if you ve ever tested an api by pasting a url into your browser and praying it works. we need to. api api https://example.com #tech 🚀,backend,frontend,-0.15191790003910288,-0.3703647195915862,0.2184468195524833,50,297,54,backend,0.0039948138733906235,48,True,True,0.21445200567909267,2
384,backend,backend,Original,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,backend,datascience,0.06024511627310103,-0.8932789015511884,0.9535240178242894,31,266,49,backend,0.9535240178242894,31,True,True,0.0,0
384,backend,backend,Minúsculas,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,backend,datascience,0.06024511627310103,-0.8932789015511884,0.9535240178242894,31,266,49,backend,0.9535240178242894,31,True,True,0.0,0
384,backend,backend,Mayúsculas,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,A WEEKLY CRON DIED SILENTLY FOR 10 WEEKS. HERE IS WHAT WE CHANGED. A WEEKLY CRON DIED SILENTLY FOR 10 WEEKS. HERE IS WHAT WE CHANGED. THE BUG NOBODY SAW FOR ROUGHLY 10 WEEKS A SCHEDULED PUBLISHING JOB PRODUCED ZERO OUTPUT. ROUGHLY 10 WEEKS ZERO ROUGHLY 10 WEEKS ZERO,cloud,datascience,-0.3793523405037838,-0.48074743905869954,0.10139509855491574,1,266,49,backend,0.9535240178242894,31,False,False,-0.8521289192693737,-30
384,backend,backend,Sin puntuación,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,a weekly cron died silently for 10 weeks here is what we changed a weekly cron died silently for 10 weeks here is what we changed the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output roughly 10 weeks zero roughly 10 weeks zero,backend,datascience,0.06024511627310103,-0.8932789015511884,0.9535240178242894,31,261,49,backend,0.9535240178242894,31,True,True,0.0,0
384,backend,backend,Espacios irregulares,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,a   weekly   cron   died   silently   for   10   weeks.   here   is   what   we   changed.   a   weekly   cron   died   silently   for   10   weeks.   here   is   what   we   changed.   the   bug   nobody   saw   for   roughly   10   weeks   a   scheduled   publishing   job   produced   zero   output.   roughly   10   weeks   zero   roughly   10   weeks   zero,backend,datascience,0.06024511627310103,-0.8932789015511884,0.9535240178242894,31,362,49,backend,0.9535240178242894,31,True,True,0.0,0
384,backend,backend,Errores tipográficos,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,a weekly cron died sielntly for 10 weeks. here is what we chnaged. a weekly cron died sielntly for 10 weeks. here is what we chnaged. the bug nobody saw for roguhly 10 weeks a scheduled pulbishing job produced zero ouptut. roughly 10 weeks zero roguhly 10 weeks zero,backend,datascience,0.24277529467365822,-0.8078083309171828,1.050583625590841,26,266,49,backend,0.9535240178242894,31,True,True,0.09705960776655154,-5
384,backend,backend,Texto truncado,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what,backend,frontend,-0.30171540487819004,-0.45301502203257066,0.15129961715438062,16,121,24,backend,0.9535240178242894,31,True,True,-0.8022244006699089,-15
384,backend,backend,Ruido web,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero,a weekly cron died silently for 10 weeks. here is what we changed. a weekly cron died silently for 10 weeks. here is what we changed. the bug nobody saw for roughly 10 weeks a scheduled publishing job produced zero output. roughly 10 weeks zero roughly 10 weeks zero https://example.com #tech 🚀,backend,frontend,0.24317269198904545,-0.9469490440353482,1.1901217360243936,33,294,52,backend,0.9535240178242894,31,True,True,0.23659771820010422,2
648,cloud,cloud,Original,10 tough aws saa-c03 practice questions scenario-based 2026 10 tough aws saa-c03 practice questions scenario-based 2026 the aws certified solutions architect associate saa-c03 exam isn t a vocabulary test it s. saa-c03 the aws certified solutions architect – associate saa-c03 the aws certified solutions architect – associate,10 tough aws saa-c03 practice questions scenario-based 2026 10 tough aws saa-c03 practice questions scenario-based 2026 the aws certified solutions architect associate saa-c03 exam isn t a vocabulary test it s. saa-c03 the aws certified solutions architect – associate saa-c03 the aws certified solutions architect – associate,cloud,datascience,1.6334965149801581,-1.5002527281242535,3.1337492431044116,31,326,47,cloud,3.1337492431044116,31,True,True,0.0,0
648,cloud,cloud,Minúsculas,10 tough aws saa-c03 practice questions scenario-based 2026 10 tough aws saa-c03 practice questions scenario-based 2026 the aws certified solutions architect associate saa-c03 exam isn t a vocabulary test it s. saa-c03 the aws certified solutions architect – associate saa-c03 the aws certified solutions architect – associate,10 tough aws saa-c03 practice questions scenario-based 2026 10 tough aws saa-c03 practice questions scenario-based 2026 the aws certified solutions architect associate saa-c03 exam isn t a vocabulary test it s. saa-c03 the aws certified solutions architect – associate saa-c03 the aws certified solutions architect – associate,cloud,datascience,1.6334965149801581,-1.5002527281242535,3.1337492431044116,31,326,47,cloud,3.1337492431044116,31,True,True,0.0,0
648,cloud,cloud,Mayúsculas,10 tough aws saa-c03 practice questions scenario-based 2026 10 tough aws saa-c03 practice questions scenario-based 2026 the aws certified solutions architect associate saa-c03 exam isn t a vocabulary test it s. saa-c03 the aws certified solutions architect – associate saa-c03 the aws certified solutions architect – associate,10 TOUGH AWS SAA-C03 PRACTICE QUESTIONS SCENARIO-BASED 2026 10 TOUGH AWS SAA-C03 PRACTICE QUESTIONS SCENARIO-BASED 2026 THE AWS CERTIFIED SOLUTIONS ARCHITECT ASSOCIATE SAA-C03 EXAM ISN T A VOCABULARY TEST IT S. SAA-C03 THE AWS CERTIFIED SOLUTIONS ARCHITECT – ASSOCIATE SAA-C03 THE AWS CERTIFIED SOLUTIONS ARCHITECT – ASSOCIATE,cloud,datascience,-0.19599306015673112,-0.345799636231793,0.14980657607506187,3,326,47,cloud,3.1337492431044116,31,True,True,-2.98394266702935,-28
